REGION,SUBREGION,COUNTRY,DS,ORGCD,Total Sum of Count
Asia,Western Asia,United Arab Emirates,Abu Dhabi,UN WOMEN,4
Asia,Western Asia,United Arab Emirates,Abu Dhabi,UNDP,2
Asia,Western Asia,United Arab Emirates,Abu Dhabi,UNHCR,16
Asia,Western Asia,United Arab Emirates,Abu Dhabi,UNICEF,2
Asia,Western Asia,United Arab Emirates,Abu Dhabi,WFP,2
Asia,Western Asia,United Arab Emirates,Dubai,IOM,1
Asia,Western Asia,United Arab Emirates,Dubai,UN,3
Asia,Western Asia,United Arab Emirates,Dubai,UNDP,2
Asia,Western Asia,United Arab Emirates,Dubai,UNHCR,20
Asia,Western Asia,United Arab Emirates,Dubai,UNICEF,10
Asia,Western Asia,United Arab Emirates,Dubai,WFP,30
Asia,Western Asia,United Arab Emirates,Dubai,WHO,10
Asia,Western Asia,United Arab Emirates,Sharjah,WFP,2
Asia,Western Asia,Yemen,Aden,FAO,3
Asia,Western Asia,Yemen,Aden,IOM,15
Asia,Western Asia,Yemen,Aden,UN,28
Asia,Western Asia,Yemen,Aden,UNDP,34
Asia,Western Asia,Yemen,Aden,UNFPA,2
Asia,Western Asia,Yemen,Aden,UNHCR,52
Asia,Western Asia,Yemen,Aden,UNICEF,32
Asia,Western Asia,Yemen,Aden,WFP,67
Asia,Western Asia,Yemen,Aden,WHO,28
Asia,Western Asia,Yemen,Ahwar,UN,1
Asia,Western Asia,Yemen,Al Kharaz,UNHCR,6
Asia,Western Asia,Yemen,Al Mukalla,UNICEF,2
Asia,Western Asia,Yemen,Al Mukalla,WFP,1
Asia,Western Asia,Yemen,Al Mukalla,WHO,1
Asia,Western Asia,Yemen,Hodeidah,UN,59
Asia,Western Asia,Yemen,Hodeidah,UNDP,3
Asia,Western Asia,Yemen,Hodeidah,UNHCR,8
Asia,Western Asia,Yemen,Hodeidah,UNICEF,23
Asia,Western Asia,Yemen,Hodeidah,UNOPS,2
Asia,Western Asia,Yemen,Hodeidah,WFP,59
Asia,Western Asia,Yemen,Hodeidah,WHO,12
Asia,Western Asia,Yemen,Ibb,UN,3
Asia,Western Asia,Yemen,Ibb,UNDP,2
Asia,Western Asia,Yemen,Ibb,UNHCR,4
Asia,Western Asia,Yemen,Ibb,UNICEF,18
Asia,Western Asia,Yemen,Ibb,WFP,14
Asia,Western Asia,Yemen,Ibb,WHO,3
Asia,Western Asia,Yemen,Marib,IOM,6
Asia,Western Asia,Yemen,Marib,UN,3
Asia,Western Asia,Yemen,Marib,UNICEF,1
Asia,Western Asia,Yemen,Mocha,WFP,1
Asia,Western Asia,Yemen,Saada,UN,3
Asia,Western Asia,Yemen,Saada,UNDP,1
Asia,Western Asia,Yemen,Saada,UNHCR,9
Asia,Western Asia,Yemen,Saada,UNICEF,19
Asia,Western Asia,Yemen,Saada,WFP,33
Asia,Western Asia,Yemen,Saada,WHO,4
Asia,Western Asia,Yemen,Sanaa,FAO,15
Asia,Western Asia,Yemen,Sanaa,ILO,4
Asia,Western Asia,Yemen,Sanaa,IOM,25
Asia,Western Asia,Yemen,Sanaa,UN,160
Asia,Western Asia,Yemen,Sanaa,UNDP,115
Asia,Western Asia,Yemen,Sanaa,UNFPA,28
Asia,Western Asia,Yemen,Sanaa,UNHCR,77
Asia,Western Asia,Yemen,Sanaa,UNICEF,178
Asia,Western Asia,Yemen,Sanaa,UNOPS,4
Asia,Western Asia,Yemen,Sanaa,WFP,247
Asia,Western Asia,Yemen,Sanaa,WHO,87
Asia,Western Asia,Yemen,Taizz,UN,2
Asia,Western Asia,Yemen,Taizz,WHO,1
Europe,Eastern Europe,Belarus,Minsk,IOM,14
Europe,Eastern Europe,Belarus,Minsk,UN,9
Europe,Eastern Europe,Belarus,Minsk,UNAIDS,2
Europe,Eastern Europe,Belarus,Minsk,UNDP,20
Europe,Eastern Europe,Belarus,Minsk,UNFPA,8
Europe,Eastern Europe,Belarus,Minsk,UNHCR,7
Europe,Eastern Europe,Belarus,Minsk,UNICEF,22
Europe,Eastern Europe,Belarus,Minsk,WHO,6
Europe,Eastern Europe,Bulgaria,Bourgas,FAO,2
Europe,Eastern Europe,Bulgaria,Sofia,IOM,25
Europe,Eastern Europe,Bulgaria,Sofia,UNHCR,16
Europe,Eastern Europe,Bulgaria,Sofia,UNICEF,25
Europe,Eastern Europe,Bulgaria,Sofia,WHO,4
Europe,Eastern Europe,Czech Republic,Prague,IOM,4
Europe,Eastern Europe,Czech Republic,Prague,UN,3
Europe,Eastern Europe,Czech Republic,Prague,UNHCR,4
Europe,Eastern Europe,Czech Republic,Prague,WHO,2
Europe,Eastern Europe,Hungary,Budapest,FAO,142
Europe,Eastern Europe,Hungary,Budapest,ILO,26
Europe,Eastern Europe,Hungary,Budapest,IOM,8
Europe,Eastern Europe,Hungary,Budapest,UN,19
Europe,Eastern Europe,Hungary,Budapest,UNHCR,430
Europe,Eastern Europe,Hungary,Budapest,UNICEF,323
Europe,Eastern Europe,Hungary,Budapest,WFP,1
Europe,Eastern Europe,Hungary,Budapest,WHO,41
Europe,Eastern Europe,Poland,Warsaw,IOM,11
Europe,Eastern Europe,Poland,Warsaw,UN,3
Europe,Eastern Europe,Poland,Warsaw,UNHCR,11
Europe,Eastern Europe,Poland,Warsaw,WHO,2
Europe,Eastern Europe,Republic of Moldova,Chisinau,ILO,4
Europe,Eastern Europe,Republic of Moldova,Chisinau,IOM,26
Europe,Eastern Europe,Republic of Moldova,Chisinau,UN,18
Europe,Eastern Europe,Republic of Moldova,Chisinau,UN WOMEN,8
Europe,Eastern Europe,Republic of Moldova,Chisinau,UNAIDS,1
Europe,Eastern Europe,Republic of Moldova,Chisinau,UNDP,29
Europe,Eastern Europe,Republic of Moldova,Chisinau,UNFPA,9
Europe,Eastern Europe,Republic of Moldova,Chisinau,UNICEF,22
Europe,Eastern Europe,Republic of Moldova,Chisinau,WHO,12
Europe,Eastern Europe,Republic of Moldova,Kishinev,FAO,1
Europe,Eastern Europe,Romania,Bucharest,IOM,16
Europe,Eastern Europe,Romania,Bucharest,UN,1
Europe,Eastern Europe,Romania,Bucharest,UNHCR,6
Europe,Eastern Europe,Romania,Bucharest,UNICEF,26
Europe,Eastern Europe,Romania,Bucharest,WHO,4
Europe,Eastern Europe,Romania,Timisoara,UNHCR,2
Europe,Eastern Europe,Russia,Moscow,FAO,3
Europe,Eastern Europe,Russia,Moscow,ILO,30
Europe,Eastern Europe,Russia,Moscow,IOM,22
Europe,Eastern Europe,Russia,Moscow,ITU,4
Europe,Eastern Europe,Russia,Moscow,UN,16
Europe,Eastern Europe,Russia,Moscow,UNAIDS,14
Europe,Eastern Europe,Russia,Moscow,UNDP,2
Europe,Eastern Europe,Russia,Moscow,UNESCO,6
Europe,Eastern Europe,Russia,Moscow,UNHCR,17
Europe,Eastern Europe,Russia,Moscow,UNIDO,1
Europe,Eastern Europe,Russia,Moscow,WHO,25
Europe,Eastern Europe,Russia,Moscow,WIPO,4
Europe,Eastern Europe,Slovakia,Bratislava,IOM,18
Europe,Eastern Europe,Slovakia,Bratislava,UNDP,1
Europe,Eastern Europe,Slovakia,Bratislava,WHO,2
Europe,Eastern Europe,Slovakia,Kosice,IOM,1
Europe,Eastern Europe,Ukraine,Dnipropetrovsk,UNHCR,1
Europe,Eastern Europe,Ukraine,Donetsk,UN,12
Europe,Eastern Europe,Ukraine,Donetsk,UNHCR,8
Europe,Eastern Europe,Ukraine,Donetsk,UNICEF,5
Europe,Eastern Europe,Ukraine,Donetsk,WHO,4
Europe,Eastern Europe,Ukraine,Kharkiv,UN,3
Europe,Eastern Europe,Ukraine,Kramatorsk,IOM,4
Europe,Eastern Europe,Ukraine,Kramatorsk,UN,17
Europe,Eastern Europe,Ukraine,Kramatorsk,UNDP,2
Europe,Eastern Europe,Ukraine,Kramatorsk,UNICEF,9
Europe,Eastern Europe,Ukraine,Kyev,FAO,2
Europe,Eastern Europe,Ukraine,Kyev,ILO,12
Europe,Eastern Europe,Ukraine,Kyev,IOM,172
Europe,Eastern Europe,Ukraine,Kyev,UN,61
Europe,Eastern Europe,Ukraine,Kyev,UN WOMEN,10
Europe,Eastern Europe,Ukraine,Kyev,UNAIDS,6
Europe,Eastern Europe,Ukraine,Kyev,UNDP,45
Europe,Eastern Europe,Ukraine,Kyev,UNFPA,15
Europe,Eastern Europe,Ukraine,Kyev,UNHCR,43
Europe,Eastern Europe,Ukraine,Kyev,UNICEF,55
Europe,Eastern Europe,Ukraine,Kyev,WHO,49
Europe,Eastern Europe,Ukraine,Luhansk,IOM,1
Europe,Eastern Europe,Ukraine,Luhansk,UN,7
Europe,Eastern Europe,Ukraine,Luhansk,UNHCR,9
Europe,Eastern Europe,Ukraine,Luhansk,UNICEF,1
Europe,Eastern Europe,Ukraine,Luhansk,WHO,2
Europe,Eastern Europe,Ukraine,Mariupol,UN,4
Europe,Eastern Europe,Ukraine,Mariupol,UNHCR,7
Europe,Eastern Europe,Ukraine,Mariupol,UNICEF,2
Europe,Eastern Europe,Ukraine,Mariupol,WHO,1
Europe,Eastern Europe,Ukraine,Odessa,IOM,7
Europe,Eastern Europe,Ukraine,Odessa,UN,5
Europe,Eastern Europe,Ukraine,Severodonetsk,IOM,2
Europe,Eastern Europe,Ukraine,Severodonetsk,UN,2
Europe,Eastern Europe,Ukraine,Severodonetsk,UNDP,1
Europe,Eastern Europe,Ukraine,Severodonetsk,UNHCR,8
Europe,Eastern Europe,Ukraine,Sloviansk,UNHCR,19
Europe,Northern Europe,Denmark,Copenhagen,IOM,2
Europe,Northern Europe,Denmark,Copenhagen,UN,5
Europe,Northern Europe,Denmark,Copenhagen,UN WOMEN,1
Europe,Northern Europe,Denmark,Copenhagen,UNDP,201
Europe,Northern Europe,Denmark,Copenhagen,UNESCO,1
Europe,Northern Europe,Denmark,Copenhagen,UNFPA,78
Europe,Northern Europe,Denmark,Copenhagen,UNHCR,141
Europe,Northern Europe,Denmark,Copenhagen,UNICEF,454
Europe,Northern Europe,Denmark,Copenhagen,UNIDO,1
Europe,Northern Europe,Denmark,Copenhagen,UNOPS,52
Europe,Northern Europe,Denmark,Copenhagen,WFP,2
Europe,Northern Europe,Denmark,Copenhagen,WHO,316
Europe,Northern Europe,Estonia,Tallinn,IOM,2
Europe,Northern Europe,Estonia,Tallinn,UN,2
Europe,Northern Europe,Estonia,Tallinn,WHO,2
Europe,Northern Europe,Finland,Helsinki,IOM,25
Europe,Northern Europe,Finland,Helsinki,UNDP,1
Europe,Northern Europe,Finland,Helsinki,UNHCR,1
Europe,Northern Europe,Finland,Helsinki,UNIDO,1
Europe,Northern Europe,Finland,Helsinki,UNOPS,9
Europe,Northern Europe,Finland,Helsinki,UNU,24
Europe,Northern Europe,Great Britain,Birmingham,WHO,1
Europe,Northern Europe,Great Britain,London,IMO,245
Europe,Northern Europe,Great Britain,London,IOM,36
Europe,Northern Europe,Great Britain,London,UN,7
Europe,Northern Europe,Great Britain,London,UNDP,3
Europe,Northern Europe,Great Britain,London,UNFPA,2
Europe,Northern Europe,Great Britain,London,UNHCR,43
Europe,Northern Europe,Great Britain,London,UNICEF,6
Europe,Northern Europe,Great Britain,London,UNOPS,3
Europe,Northern Europe,Great Britain,London,WFP,5
Europe,Northern Europe,Great Britain,London,WHO,21
Europe,Northern Europe,Ireland,Dublin,IOM,4
Europe,Northern Europe,Ireland,Dublin,UNHCR,10
Europe,Northern Europe,Ireland,Dublin,WHO,2
Europe,Northern Europe,Latvia,Riga,IOM,2
Europe,Northern Europe,Latvia,Riga,WHO,3
Europe,Northern Europe,Lithuania,Vilnius,IOM,7
Europe,Northern Europe,Lithuania,Vilnius,UNHCR,2
Europe,Northern Europe,Lithuania,Vilnius,WHO,2
Europe,Northern Europe,Norway,Oslo,ILO,1
Europe,Northern Europe,Norway,Oslo,IOM,13
Europe,Northern Europe,Norway,Oslo,UNDP,7
Europe,Northern Europe,Norway,Oslo,UNHCR,2
Europe,Northern Europe,Norway,Oslo,WHO,1
Europe,Northern Europe,Sweden,Stockholm,UNDP,5
Europe,Northern Europe,Sweden,Stockholm,UNHCR,17
Europe,Northern Europe,Sweden,Stockholm,UNICEF,6
Europe,Southern Europe,Albania,Tirana,FAO,2
Europe,Southern Europe,Albania,Tirana,ILO,2
Europe,Southern Europe,Albania,Tirana,IOM,7
Europe,Southern Europe,Albania,Tirana,UN,9
Europe,Southern Europe,Albania,Tirana,UN WOMEN,6
Europe,Southern Europe,Albania,Tirana,UNDP,17
Europe,Southern Europe,Albania,Tirana,UNFPA,7
Europe,Southern Europe,Albania,Tirana,UNHCR,12
Europe,Southern Europe,Albania,Tirana,UNICEF,21
Europe,Southern Europe,Albania,Tirana,UNOPS,1
Europe,Southern Europe,Albania,Tirana,WHO,7
Europe,Southern Europe,Bosnia and Herzegovina,Banja Luka,UNDP,1
Europe,Southern Europe,Bosnia and Herzegovina,Banja Luka,WHO,1
Europe,Southern Europe,Bosnia and Herzegovina,Bihac,IOM,1
Europe,Southern Europe,Bosnia and Herzegovina,Bihac,UNHCR,2
Europe,Southern Europe,Bosnia and Herzegovina,Bihac,UNICEF,2
Europe,Southern Europe,Bosnia and Herzegovina,Mostar,UNDP,1
Europe,Southern Europe,Bosnia and Herzegovina,Sarajevo,ILO,9
Europe,Southern Europe,Bosnia and Herzegovina,Sarajevo,IOM,25
Europe,Southern Europe,Bosnia and Herzegovina,Sarajevo,UN,16
Europe,Southern Europe,Bosnia and Herzegovina,Sarajevo,UN WOMEN,5
Europe,Southern Europe,Bosnia and Herzegovina,Sarajevo,UNDP,46
Europe,Southern Europe,Bosnia and Herzegovina,Sarajevo,UNESCO,2
Europe,Southern Europe,Bosnia and Herzegovina,Sarajevo,UNFPA,7
Europe,Southern Europe,Bosnia and Herzegovina,Sarajevo,UNHCR,25
Europe,Southern Europe,Bosnia and Herzegovina,Sarajevo,UNICEF,30
Europe,Southern Europe,Bosnia and Herzegovina,Sarajevo,WHO,6
Europe,Southern Europe,Bosnia and Herzegovina,Tuzla,UNHCR,2
Europe,Southern Europe,Croatia,Zagreb,IOM,2
Europe,Southern Europe,Croatia,Zagreb,UNHCR,17
Europe,Southern Europe,Croatia,Zagreb,UNICEF,32
Europe,Southern Europe,Croatia,Zagreb,WHO,3
Europe,Southern Europe,Croatia,Zagreb,WMO,1
Europe,Southern Europe,Gibraltar,Gibraltar,UN,3
Europe,Southern Europe,Greece,Athens,IOM,20
Europe,Southern Europe,Greece,Athens,UN,25
Europe,Southern Europe,Greece,Athens,UNHCR,82
Europe,Southern Europe,Greece,Athens,UNICEF,26
Europe,Southern Europe,Greece,Athens,WHO,6
Europe,Southern Europe,Greece,Chios,UNHCR,6
Europe,Southern Europe,Greece,Evros,UNHCR,3
Europe,Southern Europe,Greece,Kos,UNHCR,6
Europe,Southern Europe,Greece,Leros,UNHCR,1
Europe,Southern Europe,Greece,Lesvos,UNHCR,17
Europe,Southern Europe,Greece,Samos,UNHCR,5
Europe,Southern Europe,Greece,Thessaloniki,IOM,1
Europe,Southern Europe,Greece,Thessaloniki,UNHCR,9
Europe,Southern Europe,Italy,Ancona,UNHCR,1
Europe,Southern Europe,Italy,Bari,UNHCR,10
Europe,Southern Europe,Italy,Bari,UNIDO,1
Europe,Southern Europe,Italy,Bologna,UNU,1
Europe,Southern Europe,Italy,Brescia,UNHCR,1
Europe,Southern Europe,Italy,Brindisi,UN,384
Europe,Southern Europe,Italy,Brindisi,UNICC,53
Europe,Southern Europe,Italy,Brindisi,UNOPS,46
Europe,Southern Europe,Italy,Brindisi,WFP,25
Europe,Southern Europe,Italy,Cagliari,UNHCR,1
Europe,Southern Europe,Italy,Catania,UNHCR,2
Europe,Southern Europe,Italy,Crotone,UNHCR,1
Europe,Southern Europe,Italy,Florence,UNHCR,2
Europe,Southern Europe,Italy,Florence,UNICEF,40
Europe,Southern Europe,Italy,Milan,UNHCR,4
Europe,Southern Europe,Italy,Milan,UNIDO,1
Europe,Southern Europe,Italy,Palermo,UNHCR,1
Europe,Southern Europe,Italy,Perugia,UNESCO,9
Europe,Southern Europe,Italy,Rome,FAO,1 625
Europe,Southern Europe,Italy,Rome,IFAD,503
Europe,Southern Europe,Italy,Rome,ILO,5
Europe,Southern Europe,Italy,Rome,IOM,44
Europe,Southern Europe,Italy,Rome,UN,7
Europe,Southern Europe,Italy,Rome,UNDP,3
Europe,Southern Europe,Italy,Rome,UNHCR,82
Europe,Southern Europe,Italy,Rome,UNICC,8
Europe,Southern Europe,Italy,Rome,UNICEF,8
Europe,Southern Europe,Italy,Rome,UNIDO,3
Europe,Southern Europe,Italy,Rome,WFP,1 025
Europe,Southern Europe,Italy,Rome,WHO,1
Europe,Southern Europe,Italy,Salerno,UNHCR,1
Europe,Southern Europe,Italy,Treviso,UNHCR,1
Europe,Southern Europe,Italy,Trieste,UNESCO,183
Europe,Southern Europe,Italy,Trieste,UNHCR,2
Europe,Southern Europe,Italy,Turin,ILO,4
Europe,Southern Europe,Italy,Turin,ITCILO,170
Europe,Southern Europe,Italy,Turin,UN,3
Europe,Southern Europe,Italy,Turin,UNHCR,2
Europe,Southern Europe,Italy,Turin,UNSSC,35
Europe,Southern Europe,Italy,Venice,UNESCO,15
Europe,Southern Europe,Italy,Venice,WHO,8
Europe,Southern Europe,Italy,Verona,UNHCR,1
Europe,Southern Europe,Kosovo (UN administered province of Serbia),Kosovska Mitrovica,UN,57
Europe,Southern Europe,Kosovo (UN administered province of Serbia),Pec,UN,3
Europe,Southern Europe,Kosovo (UN administered province of Serbia),Pristina,FAO,4
Europe,Southern Europe,Kosovo (UN administered province of Serbia),Pristina,ILO,1
Europe,Southern Europe,Kosovo (UN administered province of Serbia),Pristina,IOM,1
Europe,Southern Europe,Kosovo (UN administered province of Serbia),Pristina,UN,247
Europe,Southern Europe,Kosovo (UN administered province of Serbia),Pristina,UN WOMEN,1
Europe,Southern Europe,Kosovo (UN administered province of Serbia),Pristina,UNDP,23
Europe,Southern Europe,Kosovo (UN administered province of Serbia),Pristina,UNFPA,4
Europe,Southern Europe,Kosovo (UN administered province of Serbia),Pristina,UNHCR,17
Europe,Southern Europe,Kosovo (UN administered province of Serbia),Pristina,UNICEF,28
Europe,Southern Europe,Kosovo (UN administered province of Serbia),Pristina,UNOPS,1
Europe,Southern Europe,Kosovo (UN administered province of Serbia),Pristina,WHO,6
Europe,Southern Europe,Malta,Valletta,IMO,4
Europe,Southern Europe,Malta,Valletta,IOM,2
Europe,Southern Europe,Malta,Valletta,UNHCR,10
Europe,Southern Europe,Montenegro,Podgorica,ILO,4
Europe,Southern Europe,Montenegro,Podgorica,IOM,5
Europe,Southern Europe,Montenegro,Podgorica,UN,8
Europe,Southern Europe,Montenegro,Podgorica,UNDP,15
Europe,Southern Europe,Montenegro,Podgorica,UNHCR,10
Europe,Southern Europe,Montenegro,Podgorica,UNICEF,22
Europe,Southern Europe,Montenegro,Podgorica,WHO,2
Europe,Southern Europe,Portugal,Guimaraes,UNU,2
Europe,Southern Europe,Portugal,Lisbon,ILO,1
Europe,Southern Europe,Portugal,Lisbon,IOM,17
Europe,Southern Europe,Portugal,Lisbon,ITCILO,1
Europe,Southern Europe,Portugal,Lisbon,UN,1
Europe,Southern Europe,Portugal,Lisbon,UNHCR,1
Europe,Southern Europe,Portugal,Lisbon,WHO,4
Europe,Southern Europe,Republic of Northern Macedonia,Skopje,ILO,3
Europe,Southern Europe,Republic of Northern Macedonia,Skopje,IOM,8
Europe,Southern Europe,Republic of Northern Macedonia,Skopje,UN,12
Europe,Southern Europe,Republic of Northern Macedonia,Skopje,UN WOMEN,3
Europe,Southern Europe,Republic of Northern Macedonia,Skopje,UNDP,23
Europe,Southern Europe,Republic of Northern Macedonia,Skopje,UNFPA,6
Europe,Southern Europe,Republic of Northern Macedonia,Skopje,UNHCR,16
Europe,Southern Europe,Republic of Northern Macedonia,Skopje,UNICEF,23
Europe,Southern Europe,Republic of Northern Macedonia,Skopje,UNOPS,1
Europe,Southern Europe,Republic of Northern Macedonia,Skopje,WHO,6
Europe,Southern Europe,Serbia,Belgrade,FAO,2
Europe,Southern Europe,Serbia,Belgrade,ILO,1
Europe,Southern Europe,Serbia,Belgrade,IOM,13
Europe,Southern Europe,Serbia,Belgrade,UN,29
Europe,Southern Europe,Serbia,Belgrade,UN WOMEN,1
Europe,Southern Europe,Serbia,Belgrade,UNDP,27
Europe,Southern Europe,Serbia,Belgrade,UNFPA,4
Europe,Southern Europe,Serbia,Belgrade,UNHCR,36
Europe,Southern Europe,Serbia,Belgrade,UNICEF,32
Europe,Southern Europe,Serbia,Belgrade,UNOPS,1
Europe,Southern Europe,Serbia,Belgrade,WHO,18
Europe,Southern Europe,Serbia,Presevo,UNHCR,1
Europe,Southern Europe,Slovenia,Ljubljana,IOM,1
Europe,Southern Europe,Slovenia,Ljubljana,WHO,2
Europe,Southern Europe,Spain,Barcelona,UN,3
Europe,Southern Europe,Spain,Barcelona,WHO,10
Europe,Southern Europe,Spain,Las Palmas,WFP,2
Europe,Southern Europe,Spain,Madrid,ILO,1
Europe,Southern Europe,Spain,Madrid,IOM,12
Europe,Southern Europe,Spain,Madrid,UN,7
Europe,Southern Europe,Spain,Madrid,UNHCR,32
Europe,Southern Europe,Spain,Madrid,UNICC,1
Europe,Southern Europe,Spain,Madrid,UNWTO,80
Europe,Southern Europe,Spain,Madrid,WHO,1
Europe,Southern Europe,Spain,Malaga,FAO,2
Europe,Southern Europe,Spain,Melilla,UNHCR,1
Europe,Southern Europe,Spain,Valencia,IOM,7
Europe,Southern Europe,Spain,Valencia,UN,49
Europe,Southern Europe,Spain,Valencia,UNICC,114
Europe,Southern Europe,Spain,Valencia,UNICEF,55
Europe,Southern Europe,Spain,Valencia,UNOPS,113
Europe,Western Europe,Austria,Seibersdorf,IAEA,217
Europe,Western Europe,Austria,Vienna,CTBTO,290
Europe,Western Europe,Austria,Vienna,FAO,10
Europe,Western Europe,Austria,Vienna,IAEA,2 292
Europe,Western Europe,Austria,Vienna,IFAD,1
Europe,Western Europe,Austria,Vienna,IOM,52
Europe,Western Europe,Austria,Vienna,UN,1 271
Europe,Western Europe,Austria,Vienna,UNDP,1
Europe,Western Europe,Austria,Vienna,UNHCR,13
Europe,Western Europe,Austria,Vienna,UNIDO,478
Europe,Western Europe,Austria,Vienna,UNOPS,4
Europe,Western Europe,Austria,Vienna,WHO,1
Europe,Western Europe,Belgium,Brugge,UNU,3
Europe,Western Europe,Belgium,Brussels,FAO,6
Europe,Western Europe,Belgium,Brussels,ILO,6
Europe,Western Europe,Belgium,Brussels,IOM,106
Europe,Western Europe,Belgium,Brussels,UN,62
Europe,Western Europe,Belgium,Brussels,UN WOMEN,5
Europe,Western Europe,Belgium,Brussels,UNAIDS,1
Europe,Western Europe,Belgium,Brussels,UNDP,35
Europe,Western Europe,Belgium,Brussels,UNESCO,8
Europe,Western Europe,Belgium,Brussels,UNFPA,8
Europe,Western Europe,Belgium,Brussels,UNHCR,44
Europe,Western Europe,Belgium,Brussels,UNICEF,16
Europe,Western Europe,Belgium,Brussels,UNIDO,3
Europe,Western Europe,Belgium,Brussels,UNOPS,15
Europe,Western Europe,Belgium,Brussels,UNRWA,5
Europe,Western Europe,Belgium,Brussels,WFP,14
Europe,Western Europe,Belgium,Brussels,WHO,20
Europe,Western Europe,Belgium,Brussels,WMO,2
Europe,Western Europe,Belgium,Liege,WFP,1
Europe,Western Europe,France,Brest,WMO,4
Europe,Western Europe,France,Lyon,UN,3
Europe,Western Europe,France,Lyon,UNICC,1
Europe,Western Europe,France,Lyon,WHO,25
Europe,Western Europe,France,Marseille,UNOPS,4
Europe,Western Europe,France,Paris,IAEA,1
Europe,Western Europe,France,Paris,ICAO,24
Europe,Western Europe,France,Paris,ILO,2
Europe,Western Europe,France,Paris,IOM,12
Europe,Western Europe,France,Paris,UN,92
Europe,Western Europe,France,Paris,UNDP,3
Europe,Western Europe,France,Paris,UNESCO,1 205
Europe,Western Europe,France,Paris,UNHCR,24
Europe,Western Europe,France,Paris,UNOPS,1
Europe,Western Europe,France,Paris,WHO,3
Europe,Western Europe,France,Strasbourg,UNHCR,5
Europe,Western Europe,France,Toulouse,UNESCO,1
Europe,Western Europe,Germany,Berlin,ILO,1
Europe,Western Europe,Germany,Berlin,IOM,57
Europe,Western Europe,Germany,Berlin,ITU,1
Europe,Western Europe,Germany,Berlin,UNDP,1
Europe,Western Europe,Germany,Berlin,UNHCR,20
Europe,Western Europe,Germany,Berlin,UNICEF,1
Europe,Western Europe,Germany,Berlin,WFP,9
Europe,Western Europe,Germany,Berlin,WHO,6
Europe,Western Europe,Germany,Bonn,ILO,1
Europe,Western Europe,Germany,Bonn,UN,71
Europe,Western Europe,Germany,Bonn,UNDP,123
Europe,Western Europe,Germany,Bonn,UNESCO,3
Europe,Western Europe,Germany,Bonn,UNFCCC,366
Europe,Western Europe,Germany,Bonn,UNIDO,6
Europe,Western Europe,Germany,Bonn,UNITAR,2
Europe,Western Europe,Germany,Bonn,UNOPS,2
Europe,Western Europe,Germany,Bonn,UNSSC,10
Europe,Western Europe,Germany,Bonn,UNU,25
Europe,Western Europe,Germany,Bonn,WHO,26
Europe,Western Europe,Germany,Dresden,UNU,7
Europe,Western Europe,Germany,Frankfurt,ILO,1
Europe,Western Europe,Germany,Frankfurt,WHO,1
Europe,Western Europe,Germany,Hamburg,UNESCO,10
Europe,Western Europe,Germany,Hamburg,UNHCR,2
Europe,Western Europe,Germany,Munich,WFP,3
Europe,Western Europe,Germany,Nuremberg,IOM,51
Europe,Western Europe,Germany,Nuremberg,UNHCR,2
Europe,Western Europe,Luxembourg,Luxembourg,UNDP,1
Europe,Western Europe,Monaco,Monte Carlo,IAEA,42
Europe,Western Europe,Netherlands,Amsterdam,IOM,3
Europe,Western Europe,Netherlands,Amsterdam,UN,1
Europe,Western Europe,Netherlands,Bilthoven,WHO,1
Europe,Western Europe,Netherlands,Maastricht,UNU,8
Europe,Western Europe,Netherlands,The Hague,ICJ,115
Europe,Western Europe,Netherlands,The Hague,IOM,59
Europe,Western Europe,Netherlands,The Hague,UN,294
Europe,Western Europe,Netherlands,The Hague,UNAIDS,1
Europe,Western Europe,Netherlands,The Hague,UNHCR,18
Europe,Western Europe,Netherlands,The Hague,WHO,2
Europe,Western Europe,Netherlands,Willemstad,UN,1
Europe,Western Europe,Switzerland,Altstatten,IOM,1
Europe,Western Europe,Switzerland,Basel,IOM,1
Europe,Western Europe,Switzerland,Bern,IOM,18
Europe,Western Europe,Switzerland,Bern,UNHCR,7
Europe,Western Europe,Switzerland,Bern,UPU,238
Europe,Western Europe,Switzerland,Geneva,CEB,9
Europe,Western Europe,Switzerland,Geneva,FAO,9
Europe,Western Europe,Switzerland,Geneva,IAEA,2
Europe,Western Europe,Switzerland,Geneva,ILO,1 182
Europe,Western Europe,Switzerland,Geneva,IOM,386
Europe,Western Europe,Switzerland,Geneva,ITC,354
Europe,Western Europe,Switzerland,Geneva,ITU,715
Europe,Western Europe,Switzerland,Geneva,JIU,30
Europe,Western Europe,Switzerland,Geneva,UN,3 523
Europe,Western Europe,Switzerland,Geneva,UN WOMEN,13
Europe,Western Europe,Switzerland,Geneva,UNAIDS,208
Europe,Western Europe,Switzerland,Geneva,UNDP,46
Europe,Western Europe,Switzerland,Geneva,UNESCO,12
Europe,Western Europe,Switzerland,Geneva,UNFPA,25
Europe,Western Europe,Switzerland,Geneva,UNHCR,704
Europe,Western Europe,Switzerland,Geneva,UNICC,62
Europe,Western Europe,Switzerland,Geneva,UNICEF,365
Europe,Western Europe,Switzerland,Geneva,UNIDO,2
Europe,Western Europe,Switzerland,Geneva,UNITAR,47
Europe,Western Europe,Switzerland,Geneva,UNJSPF,45
Europe,Western Europe,Switzerland,Geneva,UNOPS,104
